secid,date,days,volatility,index_flag
101594,2024-06-06,730,0.260951,0
101594,2024-06-06,1825,0.316103,0
101594,2024-06-07,10,0.094238,0
101594,2024-06-07,14,0.091184,0
101594,2024-06-07,30,0.143537,0
101594,2024-06-07,60,0.241081,0
101594,2024-06-07,91,0.233866,0
101594,2024-06-07,122,0.22067,0
101594,2024-06-07,152,0.217354,0
101594,2024-06-07,182,0.212897,0
101594,2024-06-07,273,0.199577,0
101594,2024-06-07,365,0.202199,0
101594,2024-06-07,547,0.215213,0
101594,2024-06-07,730,0.261054,0
101594,2024-06-07,1825,0.316017,0
101594,2024-06-10,10,0.190643,0
101594,2024-06-10,14,0.145172,0
101594,2024-06-10,30,0.162593,0
101594,2024-06-10,60,0.230346,0
101594,2024-06-10,91,0.236992,0
101594,2024-06-10,122,0.225654,0
101594,2024-06-10,152,0.218452,0
101594,2024-06-10,182,0.213881,0
101594,2024-06-10,273,0.200773,0
101594,2024-06-10,365,0.203152,0
101594,2024-06-10,547,0.215822,0
101594,2024-06-10,730,0.258802,0
101594,2024-06-10,1825,0.316319,0
101594,2024-06-11,10,0.451188,0
101594,2024-06-11,14,0.372299,0
101594,2024-06-11,30,0.282338,0
101594,2024-06-11,60,0.284805,0
101594,2024-06-11,91,0.27359,0
101594,2024-06-11,122,0.254836,0
101594,2024-06-11,152,0.243859,0
101594,2024-06-11,182,0.235851,0
101594,2024-06-11,273,0.215375,0
101594,2024-06-11,365,0.214343,0
101594,2024-06-11,547,0.22282,0
101594,2024-06-11,730,0.263181,0
101594,2024-06-11,1825,0.317824,0
101594,2024-06-12,10,0.429129,0
101594,2024-06-12,14,0.381977,0
101594,2024-06-12,30,0.290188,0
101594,2024-06-12,60,0.287511,0
101594,2024-06-12,91,0.27646,0
101594,2024-06-12,122,0.257564,0
101594,2024-06-12,152,0.247479,0
101594,2024-06-12,182,0.238041,0
101594,2024-06-12,273,0.21716,0
101594,2024-06-12,365,0.216105,0
101594,2024-06-12,547,0.223884,0
101594,2024-06-12,730,0.262365,0
101594,2024-06-12,1825,0.318031,0
101594,2024-06-13,10,0.43078,0
101594,2024-06-13,14,0.381874,0
101594,2024-06-13,30,0.290205,0
101594,2024-06-13,60,0.284077,0
101594,2024-06-13,91,0.276086,0
101594,2024-06-13,122,0.257005,0
101594,2024-06-13,152,0.24637,0
101594,2024-06-13,182,0.238142,0
101594,2024-06-13,273,0.217037,0
101594,2024-06-13,365,0.216141,0
101594,2024-06-13,547,0.223492,0
101594,2024-06-13,730,0.262354,0
101594,2024-06-13,1825,0.31791,0
101594,2024-06-14,10,0.442993,0
101594,2024-06-14,14,0.393576,0
101594,2024-06-14,30,0.29364,0
101594,2024-06-14,60,0.278188,0
101594,2024-06-14,91,0.276843,0
101594,2024-06-14,122,0.256587,0
101594,2024-06-14,152,0.245639,0
101594,2024-06-14,182,0.238429,0
101594,2024-06-14,273,0.217219,0
101594,2024-06-14,365,0.216062,0
101594,2024-06-14,547,0.219956,0
101594,2024-06-14,730,0.262089,0
101594,2024-06-14,1825,0.317812,0
101594,2024-06-17,10,0.503777,0
101594,2024-06-17,14,0.396359,0
101594,2024-06-17,30,0.30388,0
101594,2024-06-17,60,0.276654,0
101594,2024-06-17,91,0.278666,0
101594,2024-06-17,122,0.260565,0
101594,2024-06-17,152,0.247249,0
101594,2024-06-17,182,0.23957,0
101594,2024-06-17,273,0.217505,0
101594,2024-06-17,365,0.216794,0
101594,2024-06-17,547,0.220076,0
101594,2024-06-17,730,0.260922,0
101594,2024-06-17,1825,0.318004,0
101594,2024-06-18,10,0.487583,0
101594,2024-06-18,14,0.409676,0
101594,2024-06-18,30,0.302428,0
101594,2024-06-18,60,0.276142,0
101594,2024-06-18,91,0.27942,0
101594,2024-06-18,122,0.259989,0
101594,2024-06-18,152,0.243393,0
101594,2024-06-18,182,0.240076,0
101594,2024-06-18,273,0.217874,0
101594,2024-06-18,365,0.216678,0
101594,2024-06-18,547,0.219849,0
101594,2024-06-18,730,0.260802,0
101594,2024-06-18,1825,0.318037,0
101594,2024-06-20,10,0.494289,0
101594,2024-06-20,14,0.458727,0
101594,2024-06-20,30,0.325177,0
101594,2024-06-20,60,0.281339,0
101594,2024-06-20,91,0.270287,0
101594,2024-06-20,122,0.261635,0
101594,2024-06-20,152,0.244953,0
101594,2024-06-20,182,0.242636,0
101594,2024-06-20,273,0.218365,0
101594,2024-06-20,365,0.218174,0
101594,2024-06-20,547,0.220189,0
101594,2024-06-20,730,0.260353,0
101594,2024-06-20,1825,0.318196,0
101594,2024-06-21,10,0.28805,0
101594,2024-06-21,14,0.468318,0
101594,2024-06-21,30,0.32676,0
101594,2024-06-21,60,0.284137,0
101594,2024-06-21,91,0.271672,0
101594,2024-06-21,122,0.262288,0
101594,2024-06-21,152,0.244415,0
101594,2024-06-21,182,0.242999,0
101594,2024-06-21,273,0.218725,0
101594,2024-06-21,365,0.217868,0
101594,2024-06-21,547,0.219418,0
101594,2024-06-21,730,0.260457,0
101594,2024-06-21,1825,0.318112,0
101594,2024-06-24,10,0.252113,0
101594,2024-06-24,14,0.444798,0
101594,2024-06-24,30,0.318481,0
101594,2024-06-24,60,0.290762,0
101594,2024-06-24,91,0.270673,0
101594,2024-06-24,122,0.264117,0
101594,2024-06-24,152,0.245902,0
101594,2024-06-24,182,0.242036,0
101594,2024-06-24,273,0.218612,0
101594,2024-06-24,365,0.217874,0
101594,2024-06-24,547,0.219398,0
101594,2024-06-24,730,0.259785,0
101594,2024-06-24,1825,0.318151,0
101594,2024-06-25,10,0.232274,0
101594,2024-06-25,14,0.250755,0
101594,2024-06-25,30,0.309989,0
101594,2024-06-25,60,0.289928,0
101594,2024-06-25,91,0.269921,0
101594,2024-06-25,122,0.262568,0
101594,2024-06-25,152,0.245944,0
101594,2024-06-25,182,0.242047,0
101594,2024-06-25,273,0.216756,0
101594,2024-06-25,365,0.21776,0
101594,2024-06-25,547,0.219121,0
101594,2024-06-25,730,0.259539,0
101594,2024-06-25,1825,0.318154,0
101594,2024-06-26,10,0.251366,0
101594,2024-06-26,14,0.224738,0
101594,2024-06-26,30,0.306581,0
101594,2024-06-26,60,0.288525,0
101594,2024-06-26,91,0.269609,0
101594,2024-06-26,122,0.262867,0
101594,2024-06-26,152,0.247231,0
101594,2024-06-26,182,0.243578,0
101594,2024-06-26,273,0.217525,0
101594,2024-06-26,365,0.218139,0
101594,2024-06-26,547,0.219288,0
101594,2024-06-26,730,0.259887,0
101594,2024-06-26,1825,0.318229,0
101594,2024-06-27,10,0.217102,0
101594,2024-06-27,14,0.223746,0
101594,2024-06-27,30,0.306003,0
101594,2024-06-27,60,0.285015,0
101594,2024-06-27,91,0.268084,0
101594,2024-06-27,122,0.262388,0
101594,2024-06-27,152,0.246082,0
101594,2024-06-27,182,0.243612,0
101594,2024-06-27,273,0.217548,0
101594,2024-06-27,365,0.218089,0
101594,2024-06-27,547,0.217665,0
101594,2024-06-27,730,0.258958,0
101594,2024-06-27,1825,0.318105,0
101594,2024-06-28,10,0.228807,0
101594,2024-06-28,14,0.236919,0
101594,2024-06-28,30,0.315233,0
101594,2024-06-28,60,0.285963,0
101594,2024-06-28,91,0.268902,0
101594,2024-06-28,122,0.264058,0
101594,2024-06-28,152,0.246377,0
101594,2024-06-28,182,0.244687,0
101594,2024-06-28,273,0.218496,0
101594,2024-06-28,365,0.218741,0
101594,2024-06-28,547,0.217061,0
101594,2024-06-28,730,0.259106,0
101594,2024-06-28,1825,0.318076,0
101594,2024-07-01,10,0.247079,0
101594,2024-07-01,14,0.265285,0
101594,2024-07-01,30,0.334347,0
101594,2024-07-01,60,0.288703,0
101594,2024-07-01,91,0.27254,0
101594,2024-07-01,122,0.270356,0
101594,2024-07-01,152,0.24813,0
101594,2024-07-01,182,0.246907,0
101594,2024-07-01,273,0.220268,0
101594,2024-07-01,365,0.219422,0
101594,2024-07-01,547,0.218216,0
101594,2024-07-01,730,0.25954,0
101594,2024-07-01,1825,0.318454,0
101594,2024-07-02,10,0.231693,0
101594,2024-07-02,14,0.268434,0
101594,2024-07-02,30,0.327759,0
101594,2024-07-02,60,0.25692,0
101594,2024-07-02,91,0.272707,0
101594,2024-07-02,122,0.269789,0
101594,2024-07-02,152,0.248499,0
101594,2024-07-02,182,0.24195,0
101594,2024-07-02,273,0.220692,0
101594,2024-07-02,365,0.219822,0
101594,2024-07-02,547,0.218257,0
101594,2024-07-02,730,0.259504,0
101594,2024-07-02,1825,0.318398,0
101594,2024-07-03,10,0.215058,0
101594,2024-07-03,14,0.253455,0
101594,2024-07-03,30,0.327613,0
101594,2024-07-03,60,0.253705,0
101594,2024-07-03,91,0.272723,0
101594,2024-07-03,122,0.26824,0
101594,2024-07-03,152,0.248336,0
101594,2024-07-03,182,0.241692,0
101594,2024-07-03,273,0.220644,0
101594,2024-07-03,365,0.219446,0
101594,2024-07-03,547,0.215858,0
101594,2024-07-03,730,0.259268,0
101594,2024-07-03,1825,0.318403,0
101594,2024-07-05,10,0.23812,0
101594,2024-07-05,14,0.21294,0
101594,2024-07-05,30,0.339785,0
101594,2024-07-05,60,0.25454,0
101594,2024-07-05,91,0.276437,0
101594,2024-07-05,122,0.261321,0
101594,2024-07-05,152,0.249012,0
101594,2024-07-05,182,0.2433,0
101594,2024-07-05,273,0.221827,0
101594,2024-07-05,365,0.220765,0
101594,2024-07-05,547,0.216407,0
101594,2024-07-05,730,0.259553,0
101594,2024-07-05,1825,0.318405,0
101594,2024-07-08,10,0.155477,0
101594,2024-07-08,14,0.210404,0
101594,2024-07-08,30,0.344348,0
101594,2024-07-08,60,0.260711,0
101594,2024-07-08,91,0.275474,0
101594,2024-07-08,122,0.263697,0
101594,2024-07-08,152,0.251007,0
101594,2024-07-08,182,0.241323,0
101594,2024-07-08,273,0.221755,0
101594,2024-07-08,365,0.220742,0
101594,2024-07-08,547,0.214577,0
101594,2024-07-08,730,0.259324,0
101594,2024-07-08,1825,0.318483,0
101594,2024-07-09,10,0.159118,0
101594,2024-07-09,14,0.211011,0
101594,2024-07-09,30,0.335451,0
101594,2024-07-09,60,0.258766,0
101594,2024-07-09,91,0.275442,0
101594,2024-07-09,122,0.262084,0
101594,2024-07-09,152,0.250738,0
101594,2024-07-09,182,0.241275,0
101594,2024-07-09,273,0.221706,0
101594,2024-07-09,365,0.220451,0
101594,2024-07-09,547,0.214575,0
101594,2024-07-09,730,0.259073,0
101594,2024-07-09,1825,0.318462,0
101594,2024-07-10,10,0.14822,0
101594,2024-07-10,14,0.209382,0
101594,2024-07-10,30,0.321995,0
101594,2024-07-10,60,0.257478,0
101594,2024-07-10,91,0.274831,0
101594,2024-07-10,122,0.261809,0
101594,2024-07-10,152,0.252078,0
101594,2024-07-10,182,0.242414,0
101594,2024-07-10,273,0.222489,0
101594,2024-07-10,365,0.221144,0
101594,2024-07-10,547,0.21502,0
101594,2024-07-10,730,0.259134,0
101594,2024-07-10,1825,0.318544,0
101594,2024-07-11,10,0.239642,0
101594,2024-07-11,14,0.274054,0
101594,2024-07-11,30,0.251508,0
101594,2024-07-11,60,0.264566,0
101594,2024-07-11,91,0.270192,0
101594,2024-07-11,122,0.265614,0
101594,2024-07-11,152,0.253984,0
101594,2024-07-11,182,0.244988,0
101594,2024-07-11,273,0.224327,0
101594,2024-07-11,365,0.222336,0
101594,2024-07-11,547,0.21541,0
101594,2024-07-11,730,0.25968,0
101594,2024-07-11,1825,0.31861,0
101594,2024-07-12,10,0.235304,0
101594,2024-07-12,14,0.237464,0
101594,2024-07-12,30,0.238115,0
101594,2024-07-12,60,0.263489,0
101594,2024-07-12,91,0.270626,0
101594,2024-07-12,122,0.266139,0
101594,2024-07-12,152,0.25335,0
101594,2024-07-12,182,0.245517,0
101594,2024-07-12,273,0.224325,0
101594,2024-07-12,365,0.222649,0
101594,2024-07-12,547,0.21561,0
101594,2024-07-12,730,0.259809,0
101594,2024-07-12,1825,0.318527,0
101594,2024-07-15,10,0.245465,0
101594,2024-07-15,14,0.21513,0
101594,2024-07-15,30,0.244127,0
101594,2024-07-15,60,0.27105,0
101594,2024-07-15,91,0.266224,0
101594,2024-07-15,122,0.268445,0
101594,2024-07-15,152,0.255119,0
101594,2024-07-15,182,0.245433,0
101594,2024-07-15,273,0.225008,0
101594,2024-07-15,365,0.223213,0
101594,2024-07-15,547,0.215852,0
101594,2024-07-15,730,0.259837,0
101594,2024-07-15,1825,0.318812,0
101594,2024-07-16,10,0.225386,0
101594,2024-07-16,14,0.212924,0
101594,2024-07-16,30,0.237917,0
101594,2024-07-16,60,0.270872,0
101594,2024-07-16,91,0.261623,0
101594,2024-07-16,122,0.266825,0
101594,2024-07-16,152,0.255045,0
101594,2024-07-16,182,0.244582,0
101594,2024-07-16,273,0.224685,0
101594,2024-07-16,365,0.222611,0
101594,2024-07-16,547,0.215564,0
101594,2024-07-16,730,0.259579,0
101594,2024-07-16,1825,0.318781,0
101594,2024-07-17,10,0.271241,0
101594,2024-07-17,14,0.274899,0
101594,2024-07-17,30,0.254768,0
101594,2024-07-17,60,0.278517,0
101594,2024-07-17,91,0.267627,0
101594,2024-07-17,122,0.270039,0
101594,2024-07-17,152,0.258241,0
101594,2024-07-17,182,0.247503,0
101594,2024-07-17,273,0.226664,0
101594,2024-07-17,365,0.224168,0
101594,2024-07-17,547,0.216621,0
101594,2024-07-17,730,0.259802,0
101594,2024-07-17,1825,0.318924,0
101594,2024-07-18,10,0.294845,0
101594,2024-07-18,14,0.286589,0
101594,2024-07-18,30,0.263897,0
101594,2024-07-18,60,0.282142,0
101594,2024-07-18,91,0.271797,0
101594,2024-07-18,122,0.273193,0
101594,2024-07-18,152,0.25946,0
101594,2024-07-18,182,0.245746,0
101594,2024-07-18,273,0.228094,0
101594,2024-07-18,365,0.225101,0
101594,2024-07-18,547,0.217309,0
101594,2024-07-18,730,0.259623,0
101594,2024-07-18,1825,0.318949,0
101594,2024-07-19,10,0.293133,0
101594,2024-07-19,14,0.263618,0
101594,2024-07-19,30,0.25728,0
101594,2024-07-19,60,0.282219,0
101594,2024-07-19,91,0.269691,0
101594,2024-07-19,122,0.27261,0
101594,2024-07-19,152,0.258219,0
101594,2024-07-19,182,0.244929,0
101594,2024-07-19,273,0.227311,0
101594,2024-07-19,365,0.224843,0
101594,2024-07-19,547,0.217309,0
101594,2024-07-19,730,0.259469,0
101594,2024-07-19,1825,0.318822,0
101594,2024-07-22,10,0.248871,0
101594,2024-07-22,14,0.260352,0
101594,2024-07-22,30,0.24377,0
101594,2024-07-22,60,0.280644,0
101594,2024-07-22,91,0.270013,0
101594,2024-07-22,122,0.263725,0
101594,2024-07-22,152,0.25933,0
101594,2024-07-22,182,0.244471,0
101594,2024-07-22,273,0.227336,0
101594,2024-07-22,365,0.22475,0
101594,2024-07-22,547,0.216837,0
101594,2024-07-22,730,0.25946,0
101594,2024-07-22,1825,0.31892,0
101594,2024-07-23,10,0.234234,0
101594,2024-07-23,14,0.260927,0
101594,2024-07-23,30,0.237616,0
101594,2024-07-23,60,0.278948,0
101594,2024-07-23,91,0.269995,0
101594,2024-07-23,122,0.262124,0
101594,2024-07-23,152,0.258963,0
101594,2024-07-23,182,0.244399,0
101594,2024-07-23,273,0.227364,0
101594,2024-07-23,365,0.224758,0
101594,2024-07-23,547,0.216108,0
101594,2024-07-23,730,0.259216,0
101594,2024-07-23,1825,0.318897,0
101594,2024-07-24,10,0.26047,0
101594,2024-07-24,14,0.267339,0
101594,2024-07-24,30,0.26378,0
101594,2024-07-24,60,0.287912,0
101594,2024-07-24,91,0.278049,0
101594,2024-07-24,122,0.266519,0
101594,2024-07-24,152,0.262807,0
101594,2024-07-24,182,0.248085,0
101594,2024-07-24,273,0.22948,0
101594,2024-07-24,365,0.226699,0
101594,2024-07-24,547,0.217419,0
101594,2024-07-24,730,0.260019,0
101594,2024-07-24,1825,0.319186,0
101594,2024-07-25,10,0.215369,0
101594,2024-07-25,14,0.249758,0
101594,2024-07-25,30,0.264788,0
101594,2024-07-25,60,0.285037,0
101594,2024-07-25,91,0.278629,0
101594,2024-07-25,122,0.26614,0
101594,2024-07-25,152,0.261738,0
101594,2024-07-25,182,0.248192,0
101594,2024-07-25,273,0.227533,0
101594,2024-07-25,365,0.226725,0
101594,2024-07-25,547,0.217421,0
101594,2024-07-25,730,0.25996,0
101594,2024-07-25,1825,0.31907,0
101594,2024-07-26,10,0.216064,0
101594,2024-07-26,14,0.233951,0
101594,2024-07-26,30,0.256677,0
101594,2024-07-26,60,0.281554,0
101594,2024-07-26,91,0.278235,0
101594,2024-07-26,122,0.265613,0
101594,2024-07-26,152,0.260489,0
101594,2024-07-26,182,0.247786,0
101594,2024-07-26,273,0.227408,0
101594,2024-07-26,365,0.226619,0
101594,2024-07-26,547,0.217138,0
101594,2024-07-26,730,0.258909,0
101594,2024-07-26,1825,0.318943,0
101594,2024-07-29,10,0.198223,0
101594,2024-07-29,14,0.20393,0
101594,2024-07-29,30,0.255077,0
101594,2024-07-29,60,0.288535,0
101594,2024-07-29,91,0.275119,0
101594,2024-07-29,122,0.264299,0
101594,2024-07-29,152,0.262096,0
101594,2024-07-29,182,0.247698,0
101594,2024-07-29,273,0.227055,0
101594,2024-07-29,365,0.226248,0
101594,2024-07-29,547,0.216897,0
101594,2024-07-29,730,0.258186,0
101594,2024-07-29,1825,0.319053,0
101594,2024-07-30,10,0.185947,0
101594,2024-07-30,14,0.204912,0
101594,2024-07-30,30,0.248633,0
101594,2024-07-30,60,0.288507,0
101594,2024-07-30,91,0.271363,0
101594,2024-07-30,122,0.262703,0
101594,2024-07-30,152,0.261957,0
101594,2024-07-30,182,0.245963,0
101594,2024-07-30,273,0.227053,0
101594,2024-07-30,365,0.226242,0
101594,2024-07-30,547,0.216189,0
101594,2024-07-30,730,0.257932,0
101594,2024-07-30,1825,0.318887,0
101594,2024-07-31,10,0.200846,0
101594,2024-07-31,14,0.203079,0
101594,2024-07-31,30,0.233997,0
101594,2024-07-31,60,0.286337,0
101594,2024-07-31,91,0.271419,0
101594,2024-07-31,122,0.261945,0
101594,2024-07-31,152,0.262438,0
101594,2024-07-31,182,0.244907,0
101594,2024-07-31,273,0.226713,0
101594,2024-07-31,365,0.226651,0
101594,2024-07-31,547,0.216387,0
101594,2024-07-31,730,0.258084,0
101594,2024-07-31,1825,0.318785,0
101594,2024-08-01,10,0.21929,0
101594,2024-08-01,14,0.194388,0
101594,2024-08-01,30,0.235348,0
101594,2024-08-01,60,0.287208,0
101594,2024-08-01,91,0.272381,0
101594,2024-08-01,122,0.263452,0
101594,2024-08-01,152,0.262817,0
101594,2024-08-01,182,0.245708,0
101594,2024-08-01,273,0.226587,0
101594,2024-08-01,365,0.226749,0
101594,2024-08-01,547,0.216821,0
101594,2024-08-01,730,0.258287,0
101594,2024-08-01,1825,0.318761,0
101594,2024-08-02,10,0.222398,0
101594,2024-08-02,14,0.199756,0
101594,2024-08-02,30,0.235726,0
101594,2024-08-02,60,0.286953,0
101594,2024-08-02,91,0.248728,0
101594,2024-08-02,122,0.262957,0
101594,2024-08-02,152,0.261675,0
101594,2024-08-02,182,0.245647,0
101594,2024-08-02,273,0.226562,0
101594,2024-08-02,365,0.226698,0
101594,2024-08-02,547,0.21493,0
101594,2024-08-02,730,0.256994,0
101594,2024-08-02,1825,0.318644,0
101594,2024-08-05,10,0.370453,0
101594,2024-08-05,14,0.310333,0
101594,2024-08-05,30,0.277225,0
101594,2024-08-05,60,0.321106,0
101594,2024-08-05,91,0.269183,0
101594,2024-08-05,122,0.281076,0
101594,2024-08-05,152,0.26814,0
101594,2024-08-05,182,0.255678,0
101594,2024-08-05,273,0.233542,0
101594,2024-08-05,365,0.226732,0
101594,2024-08-05,547,0.218022,0
101594,2024-08-05,730,0.259669,0
101594,2024-08-05,1825,0.318629,0
101594,2024-08-06,10,0.338659,0
101594,2024-08-06,14,0.303802,0
101594,2024-08-06,30,0.27132,0
101594,2024-08-06,60,0.321238,0
101594,2024-08-06,91,0.270263,0
101594,2024-08-06,122,0.280195,0
101594,2024-08-06,152,0.268743,0
101594,2024-08-06,182,0.255886,0
101594,2024-08-06,273,0.233333,0
101594,2024-08-06,365,0.226252,0
101594,2024-08-06,547,0.217643,0
101594,2024-08-06,730,0.259512,0
101594,2024-08-06,1825,0.318532,0
101594,2024-08-07,10,0.332335,0
101594,2024-08-07,14,0.295146,0
101594,2024-08-07,30,0.274782,0
101594,2024-08-07,60,0.318397,0
101594,2024-08-07,91,0.271065,0
101594,2024-08-07,122,0.279055,0
101594,2024-08-07,152,0.268932,0
101594,2024-08-07,182,0.256422,0
101594,2024-08-07,273,0.233654,0
101594,2024-08-07,365,0.226513,0
101594,2024-08-07,547,0.217338,0
101594,2024-08-07,730,0.259639,0
101594,2024-08-07,1825,0.318544,0
101594,2024-08-08,10,0.352639,0
101594,2024-08-08,14,0.312521,0
101594,2024-08-08,30,0.282232,0
101594,2024-08-08,60,0.316614,0
101594,2024-08-08,91,0.272151,0
101594,2024-08-08,122,0.279615,0
101594,2024-08-08,152,0.268577,0
101594,2024-08-08,182,0.257203,0
101594,2024-08-08,273,0.234336,0
101594,2024-08-08,365,0.22686,0
101594,2024-08-08,547,0.217175,0
101594,2024-08-08,730,0.259887,0
101594,2024-08-08,1825,0.318491,0
101594,2024-08-09,10,0.364066,0
101594,2024-08-09,14,0.321914,0
101594,2024-08-09,30,0.278086,0
101594,2024-08-09,60,0.313303,0
101594,2024-08-09,91,0.272415,0
101594,2024-08-09,122,0.280138,0
101594,2024-08-09,152,0.267884,0
101594,2024-08-09,182,0.257792,0
101594,2024-08-09,273,0.233393,0
101594,2024-08-09,365,0.227219,0
101594,2024-08-09,547,0.217328,0
101594,2024-08-09,730,0.259431,0
101594,2024-08-09,1825,0.318413,0
101594,2024-08-12,10,0.400387,0
101594,2024-08-12,14,0.324277,0
101594,2024-08-12,30,0.272027,0
101594,2024-08-12,60,0.261414,0
101594,2024-08-12,91,0.270883,0
101594,2024-08-12,122,0.273711,0
101594,2024-08-12,152,0.269218,0
101594,2024-08-12,182,0.257521,0
101594,2024-08-12,273,0.233244,0
101594,2024-08-12,365,0.227307,0
101594,2024-08-12,547,0.217382,0
101594,2024-08-12,730,0.259293,0
101594,2024-08-12,1825,0.31785,0
101594,2024-08-13,10,0.382215,0
101594,2024-08-13,14,0.335697,0
101594,2024-08-13,30,0.273764,0
101594,2024-08-13,60,0.263711,0
101594,2024-08-13,91,0.272373,0
101594,2024-08-13,122,0.273214,0
101594,2024-08-13,152,0.269868,0
101594,2024-08-13,182,0.25786,0
101594,2024-08-13,273,0.23349,0
101594,2024-08-13,365,0.227728,0
101594,2024-08-13,547,0.217299,0
101594,2024-08-13,730,0.2593,0
101594,2024-08-13,1825,0.317918,0
101594,2024-08-14,10,0.353903,0
101594,2024-08-14,14,0.327165,0
101594,2024-08-14,30,0.266341,0
101594,2024-08-14,60,0.260405,0
101594,2024-08-14,91,0.271686,0
101594,2024-08-14,122,0.271586,0
101594,2024-08-14,152,0.269773,0
101594,2024-08-14,182,0.257705,0
101594,2024-08-14,273,0.233481,0
101594,2024-08-14,365,0.227404,0
101594,2024-08-14,547,0.217259,0
101594,2024-08-14,730,0.259269,0
101594,2024-08-14,1825,0.317763,0
101594,2024-08-15,10,0.144421,0
101594,2024-08-15,14,0.318761,0
101594,2024-08-15,30,0.271449,0
101594,2024-08-15,60,0.25899,0
101594,2024-08-15,91,0.272541,0
101594,2024-08-15,122,0.268723,0
101594,2024-08-15,152,0.269014,0
101594,2024-08-15,182,0.258222,0
101594,2024-08-15,273,0.233747,0
101594,2024-08-15,365,0.227673,0
101594,2024-08-15,547,0.217244,0
101594,2024-08-15,730,0.259429,0
101594,2024-08-15,1825,0.317684,0
101594,2024-08-16,10,0.085571,0
101594,2024-08-16,14,0.318476,0
101594,2024-08-16,30,0.259144,0
101594,2024-08-16,60,0.255259,0
101594,2024-08-16,91,0.272563,0
101594,2024-08-16,122,0.265888,0
101594,2024-08-16,152,0.26778,0
101594,2024-08-16,182,0.257886,0
101594,2024-08-16,273,0.233816,0
101594,2024-08-16,365,0.22718,0
101594,2024-08-16,547,0.217076,0
101594,2024-08-16,730,0.259392,0
101594,2024-08-16,1825,0.317565,0
101594,2024-08-19,10,0.106824,0
101594,2024-08-19,14,0.136741,0
101594,2024-08-19,30,0.255194,0
101594,2024-08-19,60,0.249894,0
101594,2024-08-19,91,0.272569,0
101594,2024-08-19,122,0.266466,0
101594,2024-08-19,152,0.269113,0
101594,2024-08-19,182,0.256876,0
101594,2024-08-19,273,0.233623,0
101594,2024-08-19,365,0.22718,0
101594,2024-08-19,547,0.216966,0
101594,2024-08-19,730,0.259403,0
101594,2024-08-19,1825,0.317695,0
101594,2024-08-20,10,0.101557,0
101594,2024-08-20,14,0.101663,0
101594,2024-08-20,30,0.249171,0
101594,2024-08-20,60,0.247921,0
101594,2024-08-20,91,0.272438,0
101594,2024-08-20,122,0.264863,0
101594,2024-08-20,152,0.260078,0
101594,2024-08-20,182,0.256744,0
101594,2024-08-20,273,0.233554,0
101594,2024-08-20,365,0.227088,0
101594,2024-08-20,547,0.216681,0
101594,2024-08-20,730,0.259149,0
101594,2024-08-20,1825,0.317694,0
101594,2024-08-21,10,0.102514,0
101594,2024-08-21,14,0.109857,0
101594,2024-08-21,30,0.249091,0
101594,2024-08-21,60,0.244966,0
101594,2024-08-21,91,0.271714,0
101594,2024-08-21,122,0.263385,0
101594,2024-08-21,152,0.260093,0
101594,2024-08-21,182,0.256741,0
101594,2024-08-21,273,0.233541,0
101594,2024-08-21,365,0.226989,0
101594,2024-08-21,547,0.215457,0
101594,2024-08-21,730,0.258595,0
101594,2024-08-21,1825,0.31695,0
101594,2024-08-22,10,0.128941,0
101594,2024-08-22,14,0.123984,0
101594,2024-08-22,30,0.250374,0
101594,2024-08-22,60,0.243337,0
101594,2024-08-22,91,0.268203,0
101594,2024-08-22,122,0.264188,0
101594,2024-08-22,152,0.259394,0
101594,2024-08-22,182,0.256774,0
101594,2024-08-22,273,0.233158,0
101594,2024-08-22,365,0.226218,0
101594,2024-08-22,547,0.21559,0
101594,2024-08-22,730,0.258665,0
101594,2024-08-22,1825,0.316853,0
101594,2024-08-23,10,0.108021,0
101594,2024-08-23,14,0.118582,0
101594,2024-08-23,30,0.230054,0
101594,2024-08-23,60,0.244166,0
101594,2024-08-23,91,0.267204,0
101594,2024-08-23,122,0.264394,0
101594,2024-08-23,152,0.258428,0
101594,2024-08-23,182,0.256521,0
101594,2024-08-23,273,0.233226,0
101594,2024-08-23,365,0.224724,0
101594,2024-08-23,547,0.215712,0
101594,2024-08-23,730,0.258754,0
101594,2024-08-23,1825,0.316753,0
101594,2024-08-26,10,0.095222,0
101594,2024-08-26,14,0.119009,0
101594,2024-08-26,30,0.234534,0
101594,2024-08-26,60,0.245907,0
101594,2024-08-26,91,0.265055,0
101594,2024-08-26,122,0.266855,0
101594,2024-08-26,152,0.258367,0
101594,2024-08-26,182,0.256184,0
101594,2024-08-26,273,0.233216,0
101594,2024-08-26,365,0.224425,0
101594,2024-08-26,547,0.215131,0
101594,2024-08-26,730,0.257327,0
101594,2024-08-26,1825,0.316847,0
101594,2024-08-27,10,0.088654,0
101594,2024-08-27,14,0.095689,0
101594,2024-08-27,30,0.228954,0
101594,2024-08-27,60,0.241724,0
101594,2024-08-27,91,0.264999,0
101594,2024-08-27,122,0.265242,0
101594,2024-08-27,152,0.257532,0
101594,2024-08-27,182,0.256043,0
101594,2024-08-27,273,0.233224,0
101594,2024-08-27,365,0.224304,0
101594,2024-08-27,547,0.215064,0
101594,2024-08-27,730,0.257079,0
101594,2024-08-27,1825,0.316772,0
101594,2024-08-28,10,0.093616,0
101594,2024-08-28,14,0.107674,0
101594,2024-08-28,30,0.230918,0
